loggingTime(txt),motionTimestamp_sinceReboot(s),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionRoll(rad),motionPitch(rad),motionYaw(rad),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),sequence,label
2026-06-07T14:50:08.041446+02:00,1937.1231651666667,1937.1231651666667,0.00030515785329043865,-0.07673652470111847,-0.9808197021484375,0.002824115799739957,0.0016623511910438538,0.016099214553833008,-0.020033013075590134,0.04682179540395737,0.0025182373356074095,-0.002518957946449518,-0.07839887589216232,-0.9969189167022705,-0.002526737817244665,0.07847941172598752,0.3267647622852816,0.0389125085957772,0.005135362861470228,0.16248221187470455,0.9859306134988802,6595,0
2026-06-07T14:50:08.061942+02:00,1937.1433171666667,1937.1433171666667,0.0011749083641916513,-0.07736213505268097,-0.9919432997703552,0.002629389287903905,0.0002725571393966675,0.005037486553192139,-0.0745595321059227,0.019029580056667328,0.021359968930482864,-0.0014544809237122536,-0.07763469219207764,-0.9969807863235474,-0.001458884546379058,0.07771288873442285,0.32694349762554425,0.038447382857967484,0.005602910037047019,0.16259379044896166,0.9859278855457451,6596,0
2026-06-07T14:50:08.081589+02:00,1937.1634681666667,1937.1634681666667,0.009033184382133186,-0.07946784049272537,-0.9694061279296875,0.0107351653277874,-0.0029874294996261597,0.02766352891921997,-0.022267935797572136,0.013164766132831573,0.011202205903828144,-0.0017019809456542134,-0.07648041099309921,-0.9970696568489075,-0.0017069814148565545,0.07655517006977021,0.3272360406613944,0.03789605232256557,0.005391996685511264,0.16273736508857892,0.9859266466376098,6597,0
2026-06-07T14:50:08.102658+02:00,1937.1836191666669,1937.1836191666669,-0.013107318431138992,-0.07635505497455597,-1.0240020751953125,-0.01163043174892664,4.8980116844177246e-05,-0.02692621946334839,-0.0009457103442400694,-0.03487066924571991,-0.029697822406888008,-0.0014768866822123528,-0.07640403509140015,-0.9970758557319641,-0.0014812169400773931,0.07647857021178738,0.32729523376485703,0.03783975626671104,0.005498173884959094,0.16277107827253506,0.9859227237552632,6598,0
2026-06-07T14:50:08.124898+02:00,1937.2037701666668,1937.2037701666668,-0.00886537495534867,-0.07765204459428787,-0.9855956435203552,-0.007001892663538456,-0.0009571760892868042,0.011457204818725586,0.022473115473985672,-0.0413898229598999,0.0037364335730671883,-0.0018634822918102145,-0.07669486850500107,-0.9970528483390808,-0.0018689882732901182,0.07677025847171305,0.3274222816271248,0.038014762790818064,0.0053331797168998185,0.16282531427518476,0.985908000813894,6599,0
2026-06-07T14:50:08.142312+02:00,1937.2239211666667,1937.2239211666667,-0.0022125432624306995,-0.07408148795366287,-1.0014800429344177,-0.002164339181035757,0.002438277006149292,-0.0044119954109191895,-0.039355307817459106,0.20044252276420593,0.00015627976972609758,-4.820408139494248e-05,-0.07651976495981216,-0.9970680475234985,-4.83458266407684e-05,0.07659463927778055,0.3274445360356815,0.03777988638117911,0.006216791553415922,0.1628713890790384,0.9859041406807076,6600,0
2026-06-07T14:50:08.167596+02:00,1937.2440721666667,1937.2440721666667,-0.004364032298326492,-0.07630927115678787,-0.9796752333641052,-0.009328002110123634,-0.0006733536720275879,0.01744788885116577,-0.043419770896434784,0.26007920503616333,0.0021235570311546326,0.004963969811797142,-0.07563591748476028,-0.997123122215271,0.004978250734236348,0.07570822114494287,0.3275060407668104,0.0369331849336143,0.008623629416186775,0.16299779750882432,0.9858972839308885,6601,0
2026-06-07T14:50:08.182359+02:00,1937.2642231666669,1937.2642231666669,-0.001663227565586567,-0.07575995475053787,-0.9951476454734802,-0.011952005326747894,3.837794065475464e-05,0.0019224286079406738,0.022693146020174026,0.22905685007572174,-0.09576045721769333,0.010288777761161327,-0.07579833269119263,-0.9970700740814209,0.010318644897900747,0.07587110449528611,0.32717482174403323,0.036579980198907146,0.011263329233989481,0.16293247871932792,0.9858946027600713,6602,0
2026-06-07T14:50:08.202531+02:00,1937.2843741666668,1937.2843741666668,0.005157451145350933,-0.07540900260210037,-1.0117339491844177,-0.008240430615842342,0.0008787587285041809,-0.014738142490386963,0.009504533372819424,0.07332903891801834,0.019139358773827553,0.013397881761193275,-0.07628776133060455,-0.9969958066940308,0.013437443409848638,0.07636195561003957,0.3265211643578097,0.03657203241352976,0.012828644079242354,0.16266721145898963,0.9859195673049168,6603,0
2026-06-07T14:50:08.223799+02:00,1937.3045251666667,1937.3045251666667,0.023101788014173508,-0.07582099735736847,-0.9585418105125427,0.010323656722903252,0.00041560083627700806,0.038466036319732666,0.0043032206594944,-0.01556301862001419,0.013258500024676323,0.012778131291270256,-0.07623659819364548,-0.9970078468322754,0.012815778055483512,0.07631064312076115,0.32662512701647445,0.03659664612670797,0.01251992989672615,0.1627070874970397,0.9859160085104429,6604,0
