loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2026-05-26T14:17:50.432+02:00,11,1779797869.999925,53.23133573071524,10.39891247068012,36.56146,0,0.4226274,-1,-1,4.529507029256113,2.894350934764091,-9999,1779797870.412224,-8.44049072265625,-44.63727569580078,-18.83687591552734,140.1527862548828,135.8012390136719,11.02055358886719,251724.9821694167,0.0103912353515625,-0.8196563720703125,-0.57867431640625,251724.9721674167,-0.1407906711101532,-0.05071111395955086,-0.007562578655779362,251724.9782024167,35.22132873535156,-72.42756652832031,-108.7373809814453,251724.9571644167,0.03095659887211416,0.01038350812401169,0.977249399843944,-0.135558545589447,-0.09300685673952103,-0.002953887218609452,0.0113283284008503,0.005612850189208984,0.005350410938262939,XArbitraryCorrectedZVertical,0.4692783294057226,0.01184894499180974,0.01610305036027941,0.882824141023422,0.005807444453239441,-0.8289620876312256,-0.5592749118804932,-8.44049072265625,-44.63727569580078,-18.83687591552734,-1,2,251723.2367937917,unknown,2,2026-05-26T14:17:48.675+02:00,null,0,0,0,0,0,0,0,null,251722.091029,0,1.030502,102.1042,1779797870.124403,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797870.108353,2,0.4,0
2026-05-26T14:17:50.462+02:00,12,1779797869.999925,53.23133573071524,10.39891247068012,36.56146,0,0.4226274,-1,-1,4.529507029256113,2.894350934764091,-9999,1779797870.452462,-8.4000244140625,-44.54747772216797,-19.45354461669922,140.2515106201172,135.8999633789062,11.02055358886719,251725.0121764167,0.00360107421875,-0.81903076171875,-0.592987060546875,251725.0021744167,-0.07555653899908066,-0.04967700690031052,-0.01042254734784365,251725.0087784167,35.28324890136719,-72.28289794921875,-109.0091400146484,251724.9871704167,0.03054862887089978,0.008564158265839585,0.9731825449043011,-0.1222793012857437,-0.05763658881187439,0.0007337057031691074,0.008273456245660782,0.007863402366638184,-0.01559603214263916,XArbitraryCorrectedZVertical,0.4674988045312521,0.01092677276436151,0.01550292978841459,0.8837903134622728,0.004818749614059925,-0.826680600643158,-0.5626509189605713,-8.345596313476562,-44.50803375244141,-19.32868957519531,-1,2,251723.2367937917,unknown,2,2026-05-26T14:17:48.675+02:00,null,0,0,0,0,0,0,0,null,251722.091029,0,1.030502,102.1042,1779797870.124403,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797870.108353,2,0.4,0
2026-05-26T14:17:50.492+02:00,13,1779797869.999925,53.23133573071524,10.39891247068012,36.56146,0,0.4226274,-1,-1,4.529507029256113,2.894350934764091,-9999,1779797870.472709,-8.382598876953125,-44.58946990966797,-19.57532501220703,140.2994079589844,135.9478607177734,11.02055358886719,251725.0421824167,0.0174713134765625,-0.8148040771484375,-0.5914306640625,251725.0321804167,0.002728941151872277,0.01253869477659464,-0.008215585723519325,251725.0393534167,35.51675415039062,-72.15644836425781,-109.0527648925781,251725.0171774167,0.0299414640919677,0.007376713366822776,0.970899748640076,-0.03737091645598412,-0.02988032251596451,-0.02118691056966782,-0.001173665281385183,0.005783319473266602,-0.02937591075897217,XArbitraryCorrectedZVertical,0.4665019197664844,0.01024697484007137,0.01496131597219333,0.8843343997581417,0.004164539277553558,-0.8253940343856812,-0.5645419359207153,-8.382598876953125,-44.58946990966797,-19.57532501220703,-1,2,251723.2367937917,unknown,2,2026-05-26T14:17:48.675+02:00,null,0,0,0,0,0,0,0,null,251722.091029,0,1.030502,102.1042,1779797870.124403,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797870.108353,2,0.4,0
2026-05-26T14:17:50.533+02:00,14,1779797869.999925,53.23133573071524,10.39891247068012,36.56146,0,0.4226274,-1,-1,4.529507029256113,2.894350934764091,-9999,1779797870.532234,-8.306167602539062,-44.45574188232422,-19.38257598876953,140.1844482421875,135.8329010009766,11.02055358886719,251725.0721894167,0.015289306640625,-0.8277435302734375,-0.5991668701171875,251725.0621864167,0.04295305907726288,0.07764073461294174,0.02340305969119072,251725.0699274167,35.20695495605469,-71.91806030273438,-108.8367309570312,251725.0471834167,0.02945109745689639,0.007457251810510179,0.9711025357330434,0.06026162207126617,-0.0130151379853487,0.005296775605529547,0.01536842063069344,0.01409173011779785,-0.02083086967468262,XArbitraryCorrectedZVertical,0.4665935077775571,0.01016935251266824,0.01476291551564872,0.8842902895632017,0.004208758473396301,-0.8255084753036499,-0.5643741488456726,-8.321865081787109,-44.41144561767578,-19.74962615966797,-1,2,251723.2367937917,unknown,2,2026-05-26T14:17:48.675+02:00,null,0,0,0,0,0,0,0,null,251722.091029,0,1.030502,102.1042,1779797870.124403,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797870.108353,2,0.4,0
2026-05-26T14:17:50.552+02:00,15,1779797869.999925,53.23133573071524,10.39891247068012,36.56146,0,0.4226274,-1,-1,4.529507029256113,2.894350934764091,-9999,1779797870.532234,-8.306167602539062,-44.45574188232422,-19.38257598876953,140.1844482421875,135.8329010009766,11.02055358886719,251725.1021954167,0.0102691650390625,-0.812774658203125,-0.5630035400390625,251725.0921934167,0.04737310856580734,0.109033539891243,0.03165433183312416,251725.1005034167,35.34355163574219,-72.35568237304688,-108.1661987304688,251725.0771904167,0.03072138128108318,0.008296131667579606,0.9723637341648876,0.01832049712538719,0.1285772025585175,0.04879292845726013,0.007228454109281301,0.0002917647361755371,-0.03066515922546387,XArbitraryCorrectedZVertical,0.467138059655804,0.01084394899737291,0.01551805581296661,0.8839817848394833,0.004673557821661234,-0.8262196183204651,-0.5633288621902466,-8.306167602539062,-44.45574188232422,-19.38257598876953,-1,2,251723.2367937917,unknown,2,2026-05-26T14:17:48.675+02:00,null,0,0,0,0,0,0,0,null,251722.091029,0,1.030502,102.1042,1779797870.124403,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797870.108353,2,0.4,0
2026-05-26T14:17:50.582+02:00,16,1779797869.999925,53.23133573071524,10.39891247068012,36.56146,0,0.4226274,-1,-1,4.529507029256113,2.894350934764091,-9999,1779797870.572337,-8.296344757080078,-44.58049774169922,-19.14210510253906,140.1003570556641,135.7488098144531,11.02055358886719,251725.1322014167,0.0130462646484375,-0.8334808349609375,-0.5510101318359375,251725.1221994167,0.1035650074481964,0.03655215352773666,0.007305849809199572,251725.1310794167,35.38145446777344,-72.33067321777344,-108.6289520263672,251725.1071964167,0.03212414482390531,0.009611899318173316,0.9739441208426448,0.1014875844120979,0.03576966002583504,0.02241216413676739,0.005248589906841516,0.01502078771591187,0.007130086421966553,XArbitraryCorrectedZVertical,0.4678180129589241,0.011762577440917,0.01644279530589586,0.8835936828256987,0.005402206443250179,-0.8271089196205139,-0.5620158910751343,-8.374797821044922,-44.54437255859375,-19.02269744873047,-1,2,251723.2367937917,unknown,2,2026-05-26T14:17:48.675+02:00,null,0,0,0,0,0,0,0,null,251722.091029,0,1.030502,102.1042,1779797870.124403,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797870.108353,2,0.4,0
2026-05-26T14:17:50.614+02:00,17,1779797869.999925,53.23133573071524,10.39891247068012,36.56146,0,0.4226274,-1,-1,4.529507029256113,2.894350934764091,-9999,1779797870.612244,-8.438564300537109,-44.63786315917969,-19.34255981445312,140.0259552001953,135.6744079589844,11.02055358886719,251725.1622084167,0.0101776123046875,-0.8203277587890625,-0.5457000732421875,251725.1522064167,0.07901439070701599,0.02096440456807613,0.01022680476307869,251725.1616544167,35.31625366210938,-72.35650634765625,-108.5670776367188,251725.1372024167,0.03224474680598687,0.01026861006831946,0.9769912318418563,0.08977681398391724,0.07037898153066635,0.01889870688319206,0.007529922761023045,-0.005487203598022461,0.005290210247039795,XArbitraryCorrectedZVertical,0.4691577183116222,0.01209895664819427,0.01664508918479572,0.8828746213126683,0.005745379254221916,-0.8288176655769348,-0.5594893097877502,-8.35736083984375,-44.57504272460938,-19.30907440185547,-1,2,251723.2367937917,unknown,2,2026-05-26T14:17:48.675+02:00,null,0,0,0,0,0,0,0,null,251722.091029,0,1.030502,102.1042,1779797870.124403,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797870.108353,2,0.4,0
2026-05-26T14:17:50.654+02:00,18,1779797869.999925,53.23133573071524,10.39891247068012,36.56146,0,0.4226274,-1,-1,4.529507029256113,2.894350934764091,-9999,1779797870.652334,-8.407314300537109,-44.67372894287109,-19.29787445068359,140.0426483154297,135.6911010742188,11.02055358886719,251725.1922144167,0.00726318359375,-0.819793701171875,-0.538726806640625,251725.1822124167,0.05222538858652115,-0.02020433731377125,-0.002608566312119365,251725.1922294167,35.31861877441406,-72.4012451171875,-108.4617919921875,251725.1672094167,0.0329315752967592,0.01034913003593586,0.9793154385029946,0.0582190714776516,-0.01422940194606781,0.004032895900309086,0.005673785228282213,0.01724940538406372,0.009236752986907959,XArbitraryCorrectedZVertical,0.4701784889651264,0.01230967425698685,0.01696348063631799,0.882322617227753,0.00577048072591424,-0.8301158547401428,-0.5575613379478455,-8.438564300537109,-44.63786315917969,-19.34255981445312,-1,2,251723.2367937917,unknown,2,2026-05-26T14:17:48.675+02:00,null,0,0,0,0,0,0,0,null,251722.091029,0,1.030502,102.1042,1779797870.124403,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797870.108353,2,0.4,0
2026-05-26T14:17:50.672+02:00,19,1779797869.999925,53.23133573071524,10.39891247068012,36.56146,0,0.4226274,-1,-1,4.529507029256113,2.894350934764091,-9999,1779797870.652334,-8.407314300537109,-44.67372894287109,-19.29787445068359,140.0426483154297,135.6911010742188,11.02055358886719,251725.2222204167,0.005218505859375,-0.8434295654296875,-0.53985595703125,251725.2122184167,0.02088823728263378,-0.004636829718947411,-0.002699380042031407,251725.2228034167,35.31883239746094,-72.3211669921875,-108.5995483398438,251725.1972154167,0.0329779014011987,0.009725403245940253,0.9808180464781803,0.03251789882779121,-0.007485456764698029,-0.003102061338722706,-0.0002682069316506386,0.002064704895019531,0.01874977350234985,XArbitraryCorrectedZVertical,0.4708463382203537,0.01205461349948624,0.01683468043686137,0.8819723382542018,0.005410576239228249,-0.8309527635574341,-0.5563168525695801,-8.456672668457031,-44.63170623779297,-19.20539093017578,-1,2,251723.2367937917,unknown,2,2026-05-26T14:17:48.675+02:00,null,0,0,0,0,0,0,0,null,251722.091029,0,1.030502,102.1042,1779797870.124403,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797870.108353,2,0.4,0
2026-05-26T14:17:50.702+02:00,20,1779797869.999925,53.23133573071524,10.39891247068012,36.56146,0,0.4226274,-1,-1,4.529507029256113,2.894350934764091,-9999,1779797870.692348,-8.479782104492188,-44.60854339599609,-18.98101043701172,140.0714263916016,135.7198791503906,11.02055358886719,251725.2522274167,0.0143585205078125,-0.8270416259765625,-0.5483245849609375,251725.2422254167,0.03567970171570778,-0.04588120430707932,-0.01154320500791073,251725.2533794167,35.21159362792969,-72.40335083007812,-108.1670227050781,251725.2272214167,0.03313240527482542,0.009363488401697444,0.9815817772325439,0.03366853669285774,-0.03474503755569458,-0.005240984261035919,0.002990849781781435,-0.007505238056182861,0.01450061798095703,XArbitraryCorrectedZVertical,0.4711852004450331,0.01193612266190588,0.01681620552487432,0.8817933748539973,0.005203293636441231,-0.831377387046814,-0.5556840896606445,-8.472911834716797,-44.59200286865234,-19.34605407714844,-1,2,251723.2367937917,unknown,2,2026-05-26T14:17:48.675+02:00,null,0,0,0,0,0,0,0,null,251722.091029,0,1.030502,102.1042,1779797870.124403,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797870.108353,2,0.4,0
