loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2026-04-24T18:21:04.984+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.559709875,-0.7477264404296875,0.27728271484375,-0.46331787109375,3279.550898875,0.9791739752221498,-0.9721739230748252,-0.318851217454129,4.167120456695557,0.5021727681159973,-0.5084945559501648,0.02766793966293335,0.0483405590057373,0.09041529893875122,XArbitraryZVertical,0.09303203090029689,-0.4730686439458336,0.4759686459770223,0.735530517247446,-0.7844734787940979,0.3134758770465851,-0.5351021885871887,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.986+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.569784875,-0.699554443359375,0.2404022216796875,-0.5633087158203125,3279.560973875,1.010634851123314,-0.9577662687855308,-0.2925498084168718,3.739327430725098,0.4135443568229675,-0.4354836344718933,0.0354304313659668,-0.01111188530921936,0.0875849723815918,XArbitraryZVertical,0.1074876938020406,-0.4615137888020536,0.4838102893521097,0.7357847331688114,-0.7831569314002991,0.2883946299552917,-0.5509028434753418,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.996+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.579859875,-0.6812286376953125,0.2205657958984375,-0.4363861083984375,3279.571048875,1.03784237541186,-0.9466474324082331,-0.2681727645764174,3.323801040649414,0.2967519462108612,-0.4834631383419037,0.08290207386016846,-0.02456769347190857,0.000209510326385498,XArbitraryZVertical,0.1207219242571428,-0.4512949189071598,0.4903738619085908,0.7357259649177881,-0.7824565172195435,0.2649699449539185,-0.563518226146698,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:05.006+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.589934875,-0.7137451171875,0.1756591796875,-0.452880859375,3279.581123875,1.062032205714385,-0.9379982548363357,-0.2450172392738768,3.131427049636841,0.2014659196138382,-0.5088248252868652,0.1010633707046509,-0.02200724184513092,0.1373538970947266,XArbitraryZVertical,0.133182405575877,-0.4420321507915275,0.495971107249599,0.7354473756250502,-0.7822920083999634,0.2425730526447296,-0.5737400650978088,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:05.016+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.600009875,-0.7613372802734375,0.1854095458984375,-0.530731201171875,3279.591198875,1.084216578910085,-0.9309522301471889,-0.2228153437769125,2.938233375549316,0.1843026429414749,-0.4834076762199402,0.06861299276351929,-0.04531705379486084,0.1294294595718384,XArbitraryZVertical,0.1450399337104236,-0.4333684888797487,0.5009396458142188,0.7349930043311536,-0.7823581099510193,0.220976248383522,-0.5823103189468384,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:05.026+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.610084875,-0.7869873046875,0.22259521484375,-0.5938873291015625,3279.601273875,1.105221656097224,-0.9243600047662762,-0.2015920666337689,2.869728803634644,0.2518305480480194,-0.4450120627880096,0.02073311805725098,-0.01481984555721283,0.05941635370254517,XArbitraryZVertical,0.1562080496893443,-0.424882652931834,0.505644665431593,0.7344368122607025,-0.7820704579353333,0.2002294063568115,-0.5901475548744202,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:05.036+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.620160875,-0.7880859375,0.2379150390625,-0.6179351806640625,3279.611348875,1.126010363259921,-0.9177771803402022,-0.1804242630444992,2.898550033569336,0.2535403072834015,-0.4574114680290222,-0.005626976490020752,0.04314827919006348,0.003837287425994873,XArbitraryZVertical,0.1671520952382789,-0.4161704770527604,0.510313545425182,0.7337864868560077,-0.7813605070114136,0.1794469654560089,-0.5977246165275574,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:05.046+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.630235875,-0.7836151123046875,0.2440338134765625,-0.6140899658203125,3279.621424875,1.146731398849611,-0.9116158023319099,-0.1586517609169315,2.961097002029419,0.288023978471756,-0.4886588156223297,-0.007519185543060303,0.07992799580097198,-0.01315772533416748,XArbitraryZVertical,0.1782607410289115,-0.4072277018310815,0.5148519327632579,0.7330186484319396,-0.7805667519569397,0.157987043261528,-0.6047773957252502,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.452+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.03581,-0.718597412109375,0.6303863525390625,0.06219482421875,3279.026999,-0.1670915403312096,-1.633764953459172,-0.7434048423530043,-1.68040657043457,-0.3997288346290588,-0.3983506858348846,0.005034327507019043,-0.01935809850692749,-0.02386391162872314,XArbitraryZVertical,-0.3044246175122875,-0.6561159213464268,0.2106367567496297,0.657624391760636,-0.734709620475769,0.6767983436584473,0.04632490128278732,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.462+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.045885,-0.7069854736328125,0.6201019287109375,0.081878662109375,3279.037074,-0.1895225979080692,-1.652859565704638,-0.7381868742758493,-1.671754837036133,-0.3877419531345367,-0.3996244072914124,0.01860338449478149,-0.04256141185760498,0.001561649143695831,XArbitraryZVertical,-0.3082347381996731,-0.6597787340083412,0.2043739102024935,0.6541520118177133,-0.737200915813446,0.672947883605957,0.06063326448202133,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.472+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.05596,-0.7094573974609375,0.6197509765625,0.09381103515625,3279.047149,-0.2114583402441463,-1.671392195603388,-0.7327320365357272,-1.642528772354126,-0.3762179315090179,-0.3837282657623291,0.03260648250579834,-0.04880094528198242,0.007226832211017609,XArbitraryZVertical,-0.3119911020070959,-0.6633155318283898,0.1981549718955988,0.6506987597614471,-0.7395920157432556,0.6689029932022095,0.07465188205242157,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.487+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.066035,-0.7212982177734375,0.620391845703125,0.1038665771484375,3279.057224,-0.2326640648445209,-1.689256470467619,-0.7272440238533048,-1.596089720726013,-0.3658867180347443,-0.3521717190742493,0.03231692314147949,-0.04506242275238037,0.005527019500732422,XArbitraryZVertical,-0.3156800470740014,-0.6666994298547535,0.1921073458005903,0.6472656572853078,-0.7417743802070618,0.6648133993148804,0.08828404545783997,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.492+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.07611,-0.7251129150390625,0.6231231689453125,0.1154022216796875,3279.067299,-0.2528676798388614,-1.706296880995074,-0.7219395126649382,-1.507036805152893,-0.3610080778598785,-0.3145844042301178,0.02234792709350586,-0.04044967889785767,0.002480864524841309,XArbitraryZVertical,-0.319277384038578,-0.6698916420617977,0.1863678113544886,0.6438744329962449,-0.7436461448669434,0.6608415842056274,0.1013857200741768,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.502+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.086185,-0.7269439697265625,0.6220245361328125,0.115386962890625,3279.077374,-0.2712300304129985,-1.722099086706452,-0.7169521644943059,-1.343161106109619,-0.3713818788528442,-0.2733235359191895,0.02008724212646484,-0.03396695852279663,0.00178314745426178,XArbitraryZVertical,-0.3225613603745772,-0.6728772262474093,0.1811824545399691,0.6405961602534966,-0.7452002167701721,0.6570902466773987,0.1136191859841347,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.512+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.09626,-0.730438232421875,0.634185791015625,0.1088409423828125,3279.087449,-0.2871070028497748,-1.736250303812924,-0.7124570135172313,-1.15223753452301,-0.3739073574542999,-0.2353021055459976,0.01947969198226929,-0.03167045116424561,-0.009251102805137634,XArbitraryZVertical,-0.3253776822902832,-0.6756096928332992,0.1767440559367533,0.6375285320616055,-0.7464237809181213,0.6536951065063477,0.1246381849050522,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.522+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.106335,-0.7389984130859375,0.64447021484375,0.121978759765625,3279.097524,-0.3003027162446422,-1.74859373332706,-0.7083459735581791,-0.947295606136322,-0.3663748800754547,-0.2287990748882294,0.01702868938446045,-0.01639270782470703,-0.02547502517700195,XArbitraryZVertical,-0.327616619105249,-0.6781042356244653,0.1730359599371669,0.6347445007401933,-0.7474669814109802,0.6505785584449768,0.134316012263298,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.532+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.11641,-0.7591705322265625,0.633087158203125,0.1518402099609375,3279.107599,-0.3110776414156826,-1.759178651493229,-0.7045341890717934,-0.7991088032722473,-0.3436741232872009,-0.21778504550457,0.009435534477233887,-0.003208756446838379,-0.02070474624633789,XArbitraryZVertical,-0.3293153105787102,-0.6803625643379065,0.1699383592818063,0.6322809524509194,-0.7484339475631714,0.6476789712905884,0.1426835805177689,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.542+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.126483875,-0.7785186767578125,0.618896484375,0.1829071044921875,3279.117674,-0.3201729118896758,-1.768302341459629,-0.7010626445181718,-0.6857196688652039,-0.3047360181808472,-0.1954603642225266,-0.009869277477264404,-0.01194298267364502,0.001893982291221619,XArbitraryZVertical,-0.3306940961794183,-0.6823595656900098,0.1672712405530227,0.6301168079732598,-0.7493012547492981,0.6450300812721252,0.149946317076683,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.553+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.136558875,-0.7869415283203125,0.61322021484375,0.198883056640625,3279.127747875,-0.3280453491219444,-1.776290490368278,-0.6978134799568043,-0.6159195303916931,-0.2737346887588501,-0.1996068954467773,-0.02839148044586182,-0.02364742755889893,0.02655336260795593,XArbitraryZVertical,-0.3318372284908458,-0.684149801758672,0.1648942671741537,0.6281981189051792,-0.7501271367073059,0.6425437927246094,0.1563538014888763,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.563+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.146633875,-0.7898406982421875,0.621795654296875,0.19952392578125,3279.137822875,-0.3350071140016696,-1.783388137861909,-0.6946901653896281,-0.5468265414237976,-0.2524057030677795,-0.1864747256040573,-0.03598475456237793,-0.02692717313766479,0.03678643703460693,XArbitraryZVertical,-0.3327971074333197,-0.6857801498334219,0.1627094908401694,0.6264801463846627,-0.7509567737579346,0.6401474475860596,0.1620966643095016,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.573+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.156708875,-0.7917327880859375,0.626983642578125,0.194122314453125,3279.147897875,-0.3409677851786497,-1.789641664232276,-0.69184932725502,-0.4654014706611633,-0.2333542555570602,-0.1718651503324509,-0.03814011812210083,-0.01616668701171875,0.03234028816223145,XArbitraryZVertical,-0.3335750757970952,-0.6872550724973081,0.160809546016657,0.6249388174383688,-0.7517006397247314,0.6379624009132385,0.1671837270259857,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.583+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.166783875,-0.8009033203125,0.628082275390625,0.190765380859375,3279.157972875,-0.3460442589252449,-1.795089750130348,-0.6892501208320923,-0.4011825919151306,-0.2042554914951324,-0.1592012792825699,-0.03934001922607422,-0.008974909782409668,0.02247752249240875,XArbitraryZVertical,-0.3341914994873876,-0.6885771248405478,0.1591465763446361,0.6235785151505862,-0.7523929476737976,0.6359586715698242,0.1716448366641998,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.593+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.176858875,-0.7994842529296875,0.6204376220703125,0.1858978271484375,3279.168047875,-0.3503819391787949,-1.799743021973817,-0.6869799908977956,-0.3551961779594421,-0.1793171167373657,-0.1331070959568024,-0.04791337251663208,-0.006122827529907227,0.01529417932033539,XArbitraryZVertical,-0.3347142178133193,-0.6897115258072245,0.1577087879346265,0.6224085403778491,-0.7529899477958679,0.6342051029205322,0.1754711866378784,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.603+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.186933875,-0.790435791015625,0.6258087158203125,0.18475341796875,3279.178122875,-0.3540313335531385,-1.80380920949047,-0.6849812616188738,-0.272785097360611,-0.1697933822870255,-0.1257761567831039,-0.0459822416305542,-0.01222091913223267,0.007073983550071716,XArbitraryZVertical,-0.3351250857288206,-0.690726502256037,0.1564920762459817,0.6213680635515267,-0.7535019516944885,0.6326584815979004,0.1788238435983658,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.614+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.197008875,-0.789764404296875,0.634857177734375,0.1754150390625,3279.188197875,-0.3561867969390952,-1.806786812037025,-0.6833854836650516,-0.1232901588082314,-0.155515655875206,-0.1091353893280029,-0.03648895025253296,-0.005613207817077637,0.003450974822044373,XArbitraryZVertical,-0.3352163154804064,-0.6915788220437823,0.1557118082094708,0.6205663004194659,-0.7539467215538025,0.6314218640327454,0.1813024878501892,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.623+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.207083875,-0.7940216064453125,0.6522216796875,0.173095703125,3279.198272875,-0.356384105545669,-1.808368803477489,-0.6822126158240251,0.04594653844833374,-0.129417210817337,-0.1086139380931854,-0.03538614511489868,0.004345178604125977,-0.007254466414451599,XArbitraryZVertical,-0.3348524010048604,-0.6922488332681702,0.1554668201803246,0.6200769385649789,-0.7543781995773315,0.6305119395256042,0.1826691478490829,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.633+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.217158875,-0.7965240478515625,0.6563720703125,0.1754150390625,3279.208347875,-0.3542331884241475,-1.808173680306423,-0.6815592787700626,0.2458141148090363,-0.1035222262144089,-0.1007701307535172,-0.03920727968215942,0.0222170352935791,-0.00952303409576416,XArbitraryZVertical,-0.3339506519442946,-0.6926661444004468,0.1558508885134891,0.6200009511058195,-0.7548143267631531,0.6300047039985657,0.1826188564300537,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.644+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.227233875,-0.790435791015625,0.6578826904296875,0.182159423828125,3279.218422875,-0.3498257518516835,-1.806291770127053,-0.6813639188162671,0.3918463587760925,-0.08048667758703232,-0.09549667686223984,-0.04124778509140015,0.02651911973953247,-0.005811691284179688,XArbitraryZVertical,-0.3325195213906414,-0.6928521748609421,0.1568292519028662,0.6203154729643124,-0.7552762627601624,0.6298530101776123,0.1812267303466797,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.653+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.237309875,-0.7870330810546875,0.6468505859375,0.20001220703125,3279.228497875,-0.343759867605789,-1.803159258519529,-0.6814751007757797,0.5159947276115417,-0.05541541054844856,-0.100915938615799,-0.03466367721557617,0.02794343233108521,0.00331568717956543,XArbitraryZVertical,-0.3306943201277634,-0.6928659170421612,0.1582346461879768,0.6209186643793769,-0.7557721734046936,0.6299393177032471,0.1788438260555267,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.669+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.247384875,-0.7841949462890625,0.6311187744140625,0.205047607421875,3279.238573875,-0.3366401732921404,-1.799089303041715,-0.6817883599865954,0.5592209100723267,-0.02878513187170029,-0.08813529461622238,-0.0307316780090332,0.01666802167892456,0.02429056167602539,XArbitraryZVertical,-0.328635209559207,-0.692719099324496,0.1598951841979635,0.6217497240813407,-0.7563014626502991,0.6301826238632202,0.1757217049598694,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.682+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.257459875,-0.7772979736328125,0.6285247802734375,0.200775146484375,3279.248648875,-0.3292838163028425,-1.794611299887918,-0.6822424225639293,0.5620843172073364,-0.01097444538027048,-0.08035673946142197,-0.02739322185516357,0.0005837678909301758,0.03277792036533356,XArbitraryZVertical,-0.326569257092216,-0.692450285472849,0.1616231881913173,0.6226903387271774,-0.7568019032478333,0.6305350661277771,0.1722697615623474,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.686+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.267534875,-0.7726898193359375,0.61614990234375,0.18682861328125,3279.258723875,-0.3219468632528277,-1.790010959661595,-0.6827358519545293,0.5639691948890686,0.00505299074575305,-0.07062248885631561,-0.02001553773880005,-0.002393126487731934,0.03205646574497223,XArbitraryZVertical,-0.3245362040531838,-0.6921239854242187,0.1633479949541734,0.6236651818400614,-0.7572826147079468,0.6309179663658142,0.1687187105417252,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.694+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.277609875,-0.7658233642578125,0.609344482421875,0.172332763671875,3279.268798875,-0.3145048086286023,-1.785192459984106,-0.6834166772901417,0.5887115597724915,0.01675012707710266,-0.04581380635499954,-0.01502317190170288,-0.01529616117477417,0.02185235917568207,XArbitraryZVertical,-0.3225416172857168,-0.6917044648764765,0.1651493190616579,0.6246899615558212,-0.7576665878295898,0.6314460635185242,0.1649763286113739,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.704+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.287684875,-0.7491607666015625,0.641387939453125,0.160675048828125,3279.278873875,-0.3064382669909849,-1.779994905348884,-0.684275919252937,0.6775343418121338,0.004593063145875931,-0.05002133548259735,-0.007840514183044434,-0.02276766300201416,0.01140938699245453,XArbitraryZVertical,-0.3204185072635902,-0.6912262015742835,0.1671606623360681,0.6257760325029242,-0.7579828500747681,0.6321120858192444,0.1609233617782593,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:04.714+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3279.297759875,-0.7501220703125,0.68536376953125,0.1409912109375,3279.288948875,-0.2960735953757456,-1.773434246312697,-0.6853849735224262,0.9471777677536011,-0.004218803718686104,-0.05814903602004051,0.0091744065284729,0.008416891098022461,0.004869222640991211,XArbitraryZVertical,-0.3176945180324873,-0.6906324220871454,0.1697788793823248,0.6271142173753645,-0.7583351731300354,0.6329711079597473,0.1558059006929398,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
